,Track URI,Track Name,Artist URI(s),Artist Name(s),Album URI,Album Name,Album Artist URI(s),Album Artist Name(s),Album Release Date,Album Image URL,Disc Number,Track Number,Track Duration (ms),Track Preview URL,Explicit,Popularity,ISRC,Added By,Added At
36,spotify:track:0lVQHC6zHgVb5AntRaLA8c,Saving Me [OUTSHADES Remix],"spotify:artist:69kFCyHDE14cRD1cctCCcd, spotify:artist:5oS6l0G47YindNtVFTzuGf, spotify:artist:651dLkjPV50EAXpXE1k40M","Marin Hoxha, Alexis Donn, OUTSHADES",spotify:album:5m0DeerFDBux1Wnn9d0z4O,Saving Me [Remixes],"spotify:artist:69kFCyHDE14cRD1cctCCcd, spotify:artist:2HVE2wrkIHJF8af1iWqEV1, spotify:artist:3uEc4hn0m78m2IUWbjzeGb","Marin Hoxha, MØRFI, Desno",2023-01-20,https://i.scdn.co/image/ab67616d0000b2737bfe2630e1f5442b3e7a5645,1,2,224014,https://p.scdn.co/mp3-preview/2f24e46f98a18b5684c7d21720f49ba795b9d305?cid=9950ac751e34487dbbe027c4fd7f8e99,False,15,GX8LD2203687,spotify:user:anyelostylemusic,2023-01-23T04:44:41Z
37,spotify:track:07IKYVGXYta34nMlu6OWit,One Of Us,spotify:artist:4npEfmQ6YuiwW1GpUmaq3F,Ava Max,spotify:album:0u59JNRwvPl2rfN5OIY8Zn,One Of Us,spotify:artist:4npEfmQ6YuiwW1GpUmaq3F,Ava Max,2023-01-12,https://i.scdn.co/image/ab67616d0000b273dbe706c1948376566efee73a,1,1,178010,,False,16,USAT22206827,spotify:user:anyelostylemusic,2023-01-14T17:20:04Z
38,spotify:track:0yLdNVWF3Srea0uzk55zFn,Flowers,spotify:artist:5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,spotify:album:7I0tjwFtxUwBC1vgyeMAax,Flowers,spotify:artist:5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,2023-01-13,https://i.scdn.co/image/ab67616d0000b273f429549123dbe8552764ba1d,1,1,200454,,False,88,USSM12209777,spotify:user:anyelostylemusic,2023-01-14T17:20:04Z
39,spotify:track:5mz8ZYYL9qbadmYQGEwqh0,Run Away,"spotify:artist:2huUeOXso2qC3L0JdJJz7u, spotify:artist:6z3jjAAUEnLbp5M83p0bVV","Vinsmoker, Mike Watson",spotify:album:5VrM2ACTBI61Nbl9n6bAef,Run Away,"spotify:artist:2huUeOXso2qC3L0JdJJz7u, spotify:artist:6z3jjAAUEnLbp5M83p0bVV","Vinsmoker, Mike Watson",2023-01-09,https://i.scdn.co/image/ab67616d0000b273041758a8f1bbe57a0132d6e3,1,1,156000,https://p.scdn.co/mp3-preview/04c284b3179d78cfe0a65d81d1c08356e6f9ea85?cid=9950ac751e34487dbbe027c4fd7f8e99,False,18,GX8LD2291629,spotify:user:anyelostylemusic,2023-01-09T20:22:48Z
40,spotify:track:2eXA1BQwIEz4mkstZpvqBR,Vision - Slowed + Reverb,"spotify:artist:3unw20kGmJECTAvT9ymTwL, spotify:artist:63JMjka4Yw3tv4KSabe0UT, spotify:artist:3L5wtW2UxBhr9eQdIhHoJd","Jaks Wilson, ALESH, notfromvenus",spotify:album:1ugMR2UrYF1oFQsA45Bz9g,Vision / Distraction (Slowed + Reverb),"spotify:artist:3unw20kGmJECTAvT9ymTwL, spotify:artist:63JMjka4Yw3tv4KSabe0UT","Jaks Wilson, ALESH",2022-10-28,https://i.scdn.co/image/ab67616d0000b273266b7e3b4d9fe422e033a533,1,1,195065,https://p.scdn.co/mp3-preview/2e19b0b7fefb87544243bf10c39cf65033377b65?cid=9950ac751e34487dbbe027c4fd7f8e99,False,23,GX89G2248628,spotify:user:anyelostylemusic,2022-11-06T20:33:41Z
41,spotify:track:2TjplP9Al9EaDZfYcLWIKY,Pretend,"spotify:artist:5CpNFBwsjYVR7PKHiZDGT3, spotify:artist:2cq5D4toBAm6NgoKuZ0C5f","NACHT, Ben Perl",spotify:album:7ymJmfabOAgPaQsDIc0LXx,Chapter 1,spotify:artist:5CpNFBwsjYVR7PKHiZDGT3,NACHT,2022-09-30,https://i.scdn.co/image/ab67616d0000b273acb277aa94827a4e0c6c5909,1,2,156480,https://p.scdn.co/mp3-preview/770c455a8b33decff7beb6541bffca16f12ddeb8?cid=9950ac751e34487dbbe027c4fd7f8e99,False,27,GX89G2276500,spotify:user:anyelostylemusic,2022-10-01T16:58:40Z
42,spotify:track:2c3dejnKdEbtNs32jtsBfT,Oasis,"spotify:artist:69kFCyHDE14cRD1cctCCcd, spotify:artist:2huUeOXso2qC3L0JdJJz7u","Marin Hoxha, Vinsmoker",spotify:album:3elPTj5fk5EfXzOYFHGtCi,Oasis,"spotify:artist:69kFCyHDE14cRD1cctCCcd, spotify:artist:2huUeOXso2qC3L0JdJJz7u","Marin Hoxha, Vinsmoker",2022-10-24,https://i.scdn.co/image/ab67616d0000b273815f5a5b3ab5b46db56c550f,1,1,152842,https://p.scdn.co/mp3-preview/79ce59048c2c01e73ede730a9f708080672c39b9?cid=9950ac751e34487dbbe027c4fd7f8e99,False,18,GX89G2287491,spotify:user:anyelostylemusic,2022-10-25T04:56:04Z
43,spotify:track:4vni7f1KXnqGmJESseMKs9,On Top,spotify:artist:3hWeTDUMEC36kRV2iL9iM3,HEU,spotify:album:4oASsvQotjqHV52qHuS0gd,On Top,spotify:artist:3hWeTDUMEC36kRV2iL9iM3,HEU,2022-11-14,https://i.scdn.co/image/ab67616d0000b273bcc833c565c3839bfda8620f,1,1,195094,https://p.scdn.co/mp3-preview/264a614ee8c58e0483b6ce07a4eb73613afed531?cid=9950ac751e34487dbbe027c4fd7f8e99,False,17,GX8KD2209565,spotify:user:anyelostylemusic,2022-11-16T02:58:09Z
44,spotify:track:2aRltC6FVsgHqz9sW8lvUD,All My Friends,"spotify:artist:3ZZX3NpX34brwA1wcZP8QA, spotify:artist:73AdEqHxLEDFFXecpOXrbU, spotify:artist:2sQnHi9rmXwqRmwZ8UjrBq","i.m.karanpreet, nineveh., Cenji",spotify:album:19Yaf85GsTOSZNAckPGsIR,All My Friends,"spotify:artist:3ZZX3NpX34brwA1wcZP8QA, spotify:artist:73AdEqHxLEDFFXecpOXrbU, spotify:artist:2sQnHi9rmXwqRmwZ8UjrBq","i.m.karanpreet, nineveh., Cenji",2022-12-02,https://i.scdn.co/image/ab67616d0000b27318ff8d711e083811152f6cad,1,1,129449,https://p.scdn.co/mp3-preview/e8325fea70e9f3c81c9ea2ed9b3ecd08e6270114?cid=9950ac751e34487dbbe027c4fd7f8e99,False,26,GX8KD2299589,spotify:user:anyelostylemusic,2022-12-07T22:06:14Z
45,spotify:track:14Bmd0AO5DDQGpXlVfghzx,Pake Ke,"spotify:artist:4FOWaU8YpEU4SsLMMxVeza, spotify:artist:02M2gHcjDfpPVmylQEIQ5l, spotify:artist:5mSb56qJRcHVRRDveOmcfO","Arensky, mISHØ, SAIBU",spotify:album:1lsbII1s8GYbP5p2ajQpti,Pake Ke,"spotify:artist:4FOWaU8YpEU4SsLMMxVeza, spotify:artist:02M2gHcjDfpPVmylQEIQ5l, spotify:artist:5mSb56qJRcHVRRDveOmcfO","Arensky, mISHØ, SAIBU",2022-10-10,https://i.scdn.co/image/ab67616d0000b273777765c9690d577e4cc6bd6d,1,1,151971,https://p.scdn.co/mp3-preview/bfbb8f7c9264214208fd658249fd5a8d48c1ea94?cid=9950ac751e34487dbbe027c4fd7f8e99,False,26,GX89G2273524,spotify:user:anyelostylemusic,2022-10-11T17:16:12Z
46,spotify:track:1VrOhbowrFERhGXUOnmv2M,Forever Young,"spotify:artist:4FOWaU8YpEU4SsLMMxVeza, spotify:artist:0zLQTEKS6D3No5avvrBCGd, spotify:artist:3tjfm048ZN12aevh5yNQlI","Arensky, Drek's, Jay Peace",spotify:album:3g0megL5lVbCniWxQmFq7P,Forever Young,"spotify:artist:4FOWaU8YpEU4SsLMMxVeza, spotify:artist:0zLQTEKS6D3No5avvrBCGd, spotify:artist:3tjfm048ZN12aevh5yNQlI","Arensky, Drek's, Jay Peace",2022-09-23,https://i.scdn.co/image/ab67616d0000b273c2d6cf7f4104256c7ea8ea25,1,1,179563,https://p.scdn.co/mp3-preview/1ae2b6cf7b49c27276033ad6e32c85be0c65550d?cid=9950ac751e34487dbbe027c4fd7f8e99,False,39,SE3GO2211801,spotify:user:anyelostylemusic,2022-09-27T03:03:46Z
47,spotify:track:57uc1nuqNwl85RJCOymkZU,Our Hearts,"spotify:artist:3w7gOS9jm6Savw7GcKquce, spotify:artist:1VpFjX7r5UVSrMXq0NPyr0","Franny J., Rachel Morgan Perry",spotify:album:29C6BhU2nj1DAQylQIcZRB,Our Hearts,"spotify:artist:3w7gOS9jm6Savw7GcKquce, spotify:artist:1VpFjX7r5UVSrMXq0NPyr0","Franny J., Rachel Morgan Perry",2022-10-07,https://i.scdn.co/image/ab67616d0000b273ed43b3669e309107a61e70c3,1,1,172500,https://p.scdn.co/mp3-preview/335ab609cfde2035184eec0a3d22d65e8a29a997?cid=9950ac751e34487dbbe027c4fd7f8e99,False,28,GX89G2238934,spotify:user:anyelostylemusic,2022-10-11T17:15:03Z
48,spotify:track:4ObUyjMNrnvC2SHyVdLrzV,Love And Lies,spotify:artist:5CpNFBwsjYVR7PKHiZDGT3,NACHT,spotify:album:7ymJmfabOAgPaQsDIc0LXx,Chapter 1,spotify:artist:5CpNFBwsjYVR7PKHiZDGT3,NACHT,2022-09-30,https://i.scdn.co/image/ab67616d0000b273acb277aa94827a4e0c6c5909,1,4,179192,https://p.scdn.co/mp3-preview/f5ed2186e26e05bcd570eb51b9b445512cbe6b12?cid=9950ac751e34487dbbe027c4fd7f8e99,False,19,GX89G2276497,spotify:user:anyelostylemusic,2022-10-01T16:57:45Z
49,spotify:track:1GL7vwDnPqCnJ2xGNxNLwG,These Nights,"spotify:artist:6t1gpxYbY8OlLA7D2RiikQ, spotify:artist:5pXe6yFchq1oyYK3rq2A8i","Loud Luxury, KIDDO",spotify:album:6VsiabIfqnY6VH8qJAJVPd,These Nights,"spotify:artist:6t1gpxYbY8OlLA7D2RiikQ, spotify:artist:5pXe6yFchq1oyYK3rq2A8i","Loud Luxury, KIDDO",2022-07-08,https://i.scdn.co/image/ab67616d0000b2735e5aa7b383fe13ee9b9bcffd,1,1,132417,https://p.scdn.co/mp3-preview/31472f2dc8e9458998cd81f3e9e6b1ca44eda91b?cid=9950ac751e34487dbbe027c4fd7f8e99,False,72,NLF712205328,spotify:user:anyelostylemusic,2022-09-14T17:13:10Z
50,spotify:track:3Ve63EUAxptrY16GNAKn5p,Sober,"spotify:artist:3hnxLWqn2ZMUXsmSZEQrOD, spotify:artist:1Xp1Qu2ThnS4ts4M9RJzBz","Dimelix, Tamim",spotify:album:5dEcUHybGKtGvHjRk6dqwj,Sober,"spotify:artist:3hnxLWqn2ZMUXsmSZEQrOD, spotify:artist:1Xp1Qu2ThnS4ts4M9RJzBz","Dimelix, Tamim",2022-09-12,https://i.scdn.co/image/ab67616d0000b2732303b087b1d6c5aa28fa6b1a,1,1,154117,https://p.scdn.co/mp3-preview/42628e99f4a9e86cb20deddb1c342cef8e84adad?cid=9950ac751e34487dbbe027c4fd7f8e99,False,22,GBSMU0107420,spotify:user:anyelostylemusic,2022-09-14T22:58:31Z
51,spotify:track:3LFzTPqlK4dzAT9n9avLqU,Worth It,"spotify:artist:37chdzil2IRjbOt0NTznTN, spotify:artist:4Xt9JO45dhD3oL0NDcvf2H","RITIX, Zoe Fox",spotify:album:3Jpafj5DkVQxsNymM8fLUx,Worth It,"spotify:artist:37chdzil2IRjbOt0NTznTN, spotify:artist:4Xt9JO45dhD3oL0NDcvf2H","RITIX, Zoe Fox",2022-08-26,https://i.scdn.co/image/ab67616d0000b27372b34ab00ee94c5f17183bf2,1,1,193777,https://p.scdn.co/mp3-preview/40ca7fe00106edaca4ed27d514047381c6855fc4?cid=9950ac751e34487dbbe027c4fd7f8e99,False,23,GBSMU0101051,spotify:user:anyelostylemusic,2022-09-01T02:34:50Z
52,spotify:track:2ZFJk3QvbFwfePn1cS4iUg,Moonflower,"spotify:artist:4FOWaU8YpEU4SsLMMxVeza, spotify:artist:5iXgMQf94SISTyJtvRwFgJ, spotify:artist:3tjfm048ZN12aevh5yNQlI","Arensky, Lawr3nz, Jay Peace",spotify:album:2mF6NYrwpHJp8Whl5kUDiD,Moonflower,"spotify:artist:4FOWaU8YpEU4SsLMMxVeza, spotify:artist:5iXgMQf94SISTyJtvRwFgJ, spotify:artist:3tjfm048ZN12aevh5yNQlI","Arensky, Lawr3nz, Jay Peace",2022-09-05,https://i.scdn.co/image/ab67616d0000b2734777f81c18261c4639bdf23a,1,1,191732,https://p.scdn.co/mp3-preview/8fad6199b35846619c3f82a87d927ae5f71897ac?cid=9950ac751e34487dbbe027c4fd7f8e99,False,22,GX38U2301261,spotify:user:anyelostylemusic,2022-09-06T03:05:57Z
53,spotify:track:52sjpG0FJXsCk7XRE6gf1K,"Once More (LostVolts, H Lazer & Arvenius Remix)","spotify:artist:2eN8PMfAKIjSjofnVW6jIO, spotify:artist:493KZUIIynx8M1GYbmvU6F, spotify:artist:11cmY8UiaG76EOdH7d37Mo, spotify:artist:4Immb1MDqUWYJgqmvaehef, spotify:artist:4Ou5vIcBZCE0sm7v83BknT, spotify:artist:0SuO4XuTPgJigDrvnsaOQq","HHMR, Krbread, Sofuu, LostVolts, H Lazer, Arvenius",spotify:album:3izSNw22ZaSduwy8Bw1Nf7,Once More (Remixes),"spotify:artist:2eN8PMfAKIjSjofnVW6jIO, spotify:artist:493KZUIIynx8M1GYbmvU6F, spotify:artist:11cmY8UiaG76EOdH7d37Mo","HHMR, Krbread, Sofuu",2022-08-22,https://i.scdn.co/image/ab67616d0000b2737fdde61347c11fa4e96584c9,1,4,185805,https://p.scdn.co/mp3-preview/4723ca37f460cf19ddf9d7a70526b500976555e8?cid=9950ac751e34487dbbe027c4fd7f8e99,False,19,GX5MY2282851,spotify:user:anyelostylemusic,2022-08-25T17:51:24Z
54,spotify:track:3XNBSbGDvNRuFpjpImcK6L,Feel The Fire,"spotify:artist:4FOWaU8YpEU4SsLMMxVeza, spotify:artist:6i6JIXY2EJgcSfhWIzqozR, spotify:artist:7kXDaUD3imvM6el5qK6tAu","Arensky, APAULON, Harley Bird",spotify:album:7AnFQyYIXUiacGxn64lFnC,Feel The Fire,"spotify:artist:4FOWaU8YpEU4SsLMMxVeza, spotify:artist:6i6JIXY2EJgcSfhWIzqozR, spotify:artist:7kXDaUD3imvM6el5qK6tAu","Arensky, APAULON, Harley Bird",2022-07-25,https://i.scdn.co/image/ab67616d0000b2736bfb7a1b34f403b7ad6ec7b2,1,1,177353,https://p.scdn.co/mp3-preview/fec7c427a274fda71a9c17b24eac382ce93919a8?cid=9950ac751e34487dbbe027c4fd7f8e99,False,25,GX5MX2290429,spotify:user:anyelostylemusic,2022-07-26T03:37:32Z
55,spotify:track:7LzOtm8OIR48i5Ac9Z6gWp,Don't Wanna Go Back,"spotify:artist:69kFCyHDE14cRD1cctCCcd, spotify:artist:0AoKL5HGast5j8YgGRtDD6","Marin Hoxha, 5lowers",spotify:album:39vzj7Ib51HuHZfQ6ZepS6,Don't Wanna Go Back,"spotify:artist:69kFCyHDE14cRD1cctCCcd, spotify:artist:0AoKL5HGast5j8YgGRtDD6","Marin Hoxha, 5lowers",2022-08-15,https://i.scdn.co/image/ab67616d0000b2738f88f1cfb4b89a2ba5ffded4,1,1,148610,https://p.scdn.co/mp3-preview/ce8625549634f4a5fa028dd9798b30dabde37b0c?cid=9950ac751e34487dbbe027c4fd7f8e99,False,20,GX5MY2230055,spotify:user:anyelostylemusic,2022-08-17T04:29:21Z
56,spotify:track:7DByUXWmz1lQau0HLmdg1v,Lobby,"spotify:artist:7FNnA9vBm6EKceENgCGRMb, spotify:artist:2wIVse2owClT7go1WT98tk","Anitta, Missy Elliott",spotify:album:5gmkGLh7wtVd7LQat5sWbu,Lobby,"spotify:artist:7FNnA9vBm6EKceENgCGRMb, spotify:artist:2wIVse2owClT7go1WT98tk","Anitta, Missy Elliott",2022-08-18,https://i.scdn.co/image/ab67616d0000b2731f2f53502e160b13db6f0133,1,1,157837,https://p.scdn.co/mp3-preview/f0dfdef4e2e09fa608035badd85740836b74ff23?cid=9950ac751e34487dbbe027c4fd7f8e99,False,57,USWB12203307,spotify:user:anyelostylemusic,2022-08-20T19:52:41Z
57,spotify:track:1ARqBQUCeoAmDXljJlUzP1,The Same,"spotify:artist:4FOWaU8YpEU4SsLMMxVeza, spotify:artist:70TjgEQ9o07bsfmKeJB0Kg, spotify:artist:7eMgHO3ZOlcpWKM3OFnnS8","Arensky, Luminoiz, Anna-Sophia Henry",spotify:album:2NZrnLROMl8Zd6oInlz7iz,The Same,"spotify:artist:4FOWaU8YpEU4SsLMMxVeza, spotify:artist:70TjgEQ9o07bsfmKeJB0Kg, spotify:artist:7eMgHO3ZOlcpWKM3OFnnS8","Arensky, Luminoiz, Anna-Sophia Henry",2022-06-10,https://i.scdn.co/image/ab67616d0000b27321e9e6e7d69f586c5ba2ec47,1,1,192103,https://p.scdn.co/mp3-preview/36b609387b95f3a8ee86543f8ccd10d0e6ec49b9?cid=9950ac751e34487dbbe027c4fd7f8e99,False,25,GX5MX2201887,spotify:user:anyelostylemusic,2022-07-05T19:44:47Z
58,spotify:track:2pIiPMq6SHFleCzMLsTmxB,Just To Start Again,"spotify:artist:3FW1fcyuFVakqhaKw1HC5h, spotify:artist:7m8cXhOUhPxNTWomYzIIY1, spotify:artist:4R43EsgnvlapUA3RrxmDmQ, spotify:artist:0nTCgWKkvxKVqpldaLIolY","Joysic, Charles Sebastian, Mac Louis, Baiden Holland",spotify:album:1y4lmYche8sKVLGGLuXGkz,Just To Start Again,"spotify:artist:3FW1fcyuFVakqhaKw1HC5h, spotify:artist:7m8cXhOUhPxNTWomYzIIY1, spotify:artist:4R43EsgnvlapUA3RrxmDmQ","Joysic, Charles Sebastian, Mac Louis",2022-08-05,https://i.scdn.co/image/ab67616d0000b273a2341168a11fb17dbb8b75e4,1,1,225000,https://p.scdn.co/mp3-preview/d5f97347773c0240a92ad86d67259b3df03ad0e3?cid=9950ac751e34487dbbe027c4fd7f8e99,False,20,GX5MY2219044,spotify:user:anyelostylemusic,2022-08-09T13:44:14Z
59,spotify:track:5mN52NDM1q99gbvgtm0MAz,Only You,"spotify:artist:69kFCyHDE14cRD1cctCCcd, spotify:artist:3hnxLWqn2ZMUXsmSZEQrOD, spotify:artist:1Xp1Qu2ThnS4ts4M9RJzBz","Marin Hoxha, Dimelix, Tamim",spotify:album:1ckaus9qjaeXtSo1OnJLgJ,Only You,"spotify:artist:69kFCyHDE14cRD1cctCCcd, spotify:artist:3hnxLWqn2ZMUXsmSZEQrOD, spotify:artist:1Xp1Qu2ThnS4ts4M9RJzBz","Marin Hoxha, Dimelix, Tamim",2022-07-18,https://i.scdn.co/image/ab67616d0000b273cd4cbc03f77d34dbdda5a653,1,1,173766,https://p.scdn.co/mp3-preview/dbb157e992a41bfa5b50230a53b18922673aac0a?cid=9950ac751e34487dbbe027c4fd7f8e99,False,21,GX5MX2292223,spotify:user:anyelostylemusic,2022-07-20T16:55:54Z
60,spotify:track:7sbti7XPZBdot3E6hP9dwz,If I Don't Love Myself,"spotify:artist:38WbKG4vfPMrrnHUhfm7Ry, spotify:artist:5mVwzGfWbKaESQdreEAXG3","DigitalTek, Maximo",spotify:album:2v8jLs9gsuzjlx2Q1eAV5E,If I Don't Love Myself,"spotify:artist:38WbKG4vfPMrrnHUhfm7Ry, spotify:artist:5mVwzGfWbKaESQdreEAXG3","DigitalTek, Maximo",2022-07-01,https://i.scdn.co/image/ab67616d0000b273ab948a1bce467dc19e50b8f5,1,1,177957,https://p.scdn.co/mp3-preview/de1d54ee33bee28f86e9bc3baf0a5fcf4dae70cd?cid=9950ac751e34487dbbe027c4fd7f8e99,False,18,GX5MX2214015,spotify:user:anyelostylemusic,2022-07-05T19:44:47Z
61,spotify:track:2uDyv5rw4333xY5obTeByt,Somebody Like U,"spotify:artist:7vk5e3vY1uw9plTHJAMwjN, spotify:artist:1eMmoIprPDWeFdB1FxU6ZV","Alan Walker, Au/Ra",spotify:album:22pMyI5Ra0xRPDpf21ZWNb,"Walkerverse, Pt. I",spotify:artist:7vk5e3vY1uw9plTHJAMwjN,Alan Walker,2022-06-17,https://i.scdn.co/image/ab67616d0000b273ac8c3be850377baae05da4ed,1,2,191098,,False,15,NOG842207010,spotify:user:anyelostylemusic,2022-07-16T19:26:39Z
62,spotify:track:7DwcBgdzqhFJltEaV1XF81,Cooped Up (with Roddy Ricch),"spotify:artist:246dkjvS1zLTtiykXe5h60, spotify:artist:757aE44tKEUQEqRuT6GnEB","Post Malone, Roddy Ricch",spotify:album:6sjdohc8ouX9jHxIyqi6mi,Cooped Up,spotify:artist:246dkjvS1zLTtiykXe5h60,Post Malone,2022-05-12,https://i.scdn.co/image/ab67616d0000b27350d035b8373ec9df7c5a2ff0,1,1,185857,https://p.scdn.co/mp3-preview/8c5cb57f8aea4bbd31abd5b33e427a12e495d9e4?cid=9950ac751e34487dbbe027c4fd7f8e99,True,69,USUM72208020,spotify:user:anyelostylemusic,2022-07-05T19:44:47Z
63,spotify:track:2UN0lp72LAusrXi8LLVomt,2step (feat. Lil Baby),"spotify:artist:6eUKZXaKkcviH0Ku9w2n3V, spotify:artist:5f7VJjfbwm532GiveGC0ZK","Ed Sheeran, Lil Baby",spotify:album:6NPPPC6DxPvukxZcYVOBif,2step (feat. Lil Baby),spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,2022-04-22,https://i.scdn.co/image/ab67616d0000b273fa1f47734127036f68558256,1,1,163449,https://p.scdn.co/mp3-preview/2916d744574bbcb692d2e8996bb77980e0198a87?cid=9950ac751e34487dbbe027c4fd7f8e99,False,69,GBAHS2200506,spotify:user:anyelostylemusic,2022-07-05T19:44:47Z
64,spotify:track:7MfRwjpGwlZpxOvKiMlf1m,Frozen On Fire,"spotify:artist:6tbjWDEIzxoDsBA1FuhfPW, spotify:artist:3NR7hAacOhmcztWvD7vJfS","Madonna, Sickick",spotify:album:1tigrws32UpX26xU9Y3Yac,Frozen On Fire,"spotify:artist:6tbjWDEIzxoDsBA1FuhfPW, spotify:artist:3NR7hAacOhmcztWvD7vJfS","Madonna, Sickick",2022-05-19,https://i.scdn.co/image/ab67616d0000b273e39e7a25e8da5d62e19cc578,1,1,192000,https://p.scdn.co/mp3-preview/5f2517d1496838984973a7f363810c995d4a6f99?cid=9950ac751e34487dbbe027c4fd7f8e99,False,52,USWB12201583,spotify:user:anyelostylemusic,2022-07-05T19:44:47Z
65,spotify:track:7dSZ6zGTQx66c2GF91xCrb,PROVENZA,spotify:artist:790FomKkXshlbRYZFtlgla,KAROL G,spotify:album:1wLB2bnCl2m5m9M9g8r93Y,PROVENZA,spotify:artist:790FomKkXshlbRYZFtlgla,KAROL G,2022-04-22,https://i.scdn.co/image/ab67616d0000b273e70c454b8989f09d1e11ea92,1,1,210200,https://p.scdn.co/mp3-preview/560f1bd9a912205ceb4a061a973ae45e1b24a15a?cid=9950ac751e34487dbbe027c4fd7f8e99,False,81,USUM72205906,spotify:user:anyelostylemusic,2022-07-05T19:44:47Z
66,spotify:track:7arsXR8AtExnOFN3v3HiJI,Going Dumb,"spotify:artist:4AVFqumd2ogHFlRbKIjp1t, spotify:artist:1TcbdifqhtxLz77unBYJ7z","Alesso, CORSAK",spotify:album:5IMZvYqklgYzabWtgtD74l,Going Dumb,"spotify:artist:4AVFqumd2ogHFlRbKIjp1t, spotify:artist:1TcbdifqhtxLz77unBYJ7z, spotify:artist:2dIgFjalVxs4ThymZ67YCE","Alesso, CORSAK, Stray Kids",2021-03-19,https://i.scdn.co/image/ab67616d0000b273b90ea2c8f89de2b22afb0bed,1,1,168601,https://p.scdn.co/mp3-preview/4a3aa842af1be7e939b35ebdf3e75005a35153c0?cid=9950ac751e34487dbbe027c4fd7f8e99,False,59,QM4TX2149469,spotify:user:anyelostylemusic,2022-07-05T19:44:47Z
67,spotify:track:5902W4uHWzhtOff1UK7the,When I’m Gone (with Katy Perry),"spotify:artist:4AVFqumd2ogHFlRbKIjp1t, spotify:artist:6jJ0s89eD6GaHleKKya26X","Alesso, Katy Perry",spotify:album:5itVTi6rI3MlOcWBxROxd9,When I’m Gone (with Katy Perry),"spotify:artist:4AVFqumd2ogHFlRbKIjp1t, spotify:artist:6jJ0s89eD6GaHleKKya26X","Alesso, Katy Perry",2021-12-29,https://i.scdn.co/image/ab67616d0000b27337940571b0be91d69b5fd0d6,1,1,161266,https://p.scdn.co/mp3-preview/72feb3897ad50b4e6698c54266b15f74864db8d5?cid=9950ac751e34487dbbe027c4fd7f8e99,False,77,USUG12106230,spotify:user:anyelostylemusic,2022-07-05T19:44:47Z
68,spotify:track:2rurDawMfoKP4uHyb2kJBt,Te Felicito,"spotify:artist:0EmeFodog0BfCgMzAIvKQp, spotify:artist:1mcTU81TzQhprhouKaTkpq","Shakira, Rauw Alejandro",spotify:album:6gQKAYf3TJM9sppw3AtbHH,Te Felicito,"spotify:artist:0EmeFodog0BfCgMzAIvKQp, spotify:artist:1mcTU81TzQhprhouKaTkpq","Shakira, Rauw Alejandro",2022-04-21,https://i.scdn.co/image/ab67616d0000b2739a9716c90ceeb1890921e44f,1,1,172235,https://p.scdn.co/mp3-preview/6b4b2be03b14bf758835c8f28f35834da35cc1c3?cid=9950ac751e34487dbbe027c4fd7f8e99,False,84,USQX92201764,spotify:user:anyelostylemusic,2022-07-05T19:44:47Z
69,spotify:track:4GkplFxRzH3OkQWd6O2UOV,Everything But You (feat. A7S),"spotify:artist:6MDME20pz9RveH9rEXvrOM, spotify:artist:5Wg2b4Mp42gicxEeDNawf7","Clean Bandit, A7S",spotify:album:1XyCLTDOttUiwgb9CXk4OM,Everything But You (feat. A7S) [Luude Remix],"spotify:artist:6MDME20pz9RveH9rEXvrOM, spotify:artist:20cmhoGvN0eyzhmsHJH1Mg","Clean Bandit, Luude",2022-03-25,https://i.scdn.co/image/ab67616d0000b2734ad9396efd422aa9520dd4f9,1,2,198014,https://p.scdn.co/mp3-preview/fbd26d3cfd329910520280cd0675e87ff93f3c0f?cid=9950ac751e34487dbbe027c4fd7f8e99,False,30,GBAHS2200065,spotify:user:anyelostylemusic,2022-07-05T19:44:47Z
70,spotify:track:7K61nUAGOHBBaD6RTprNBC,Favorite Human,spotify:artist:3JXpwnHbLvXxY99EuXqFPX,Poo Bear,spotify:album:0eZok0p6wd0x5XQyRd6Qx0,Favorite Human,spotify:artist:3JXpwnHbLvXxY99EuXqFPX,Poo Bear,2022-03-04,https://i.scdn.co/image/ab67616d0000b273b3f5c6dbc65a0d581befe763,1,1,201151,https://p.scdn.co/mp3-preview/64f14275cdedfaac5018a0b4caf9a03275de0115?cid=9950ac751e34487dbbe027c4fd7f8e99,False,27,QZTLA2218938,spotify:user:anyelostylemusic,2022-07-05T19:44:47Z
71,spotify:track:6KXUjQ6TqwygyixT7v4Epn,Te Perdí,"spotify:artist:39qEkFigigWmyelrtF2QmI, spotify:artist:5jfVIgR3kBsrtdQbqP3cOJ, spotify:artist:4wb664tV5fcXvDyliZ3W80","Vale Ramirez, Dave El Ingeniero, Anyelo Style",spotify:album:2PjRfjWTWRbVfXxOXYjgY8,Real,spotify:artist:39qEkFigigWmyelrtF2QmI,Vale Ramirez,2021-12-03,https://i.scdn.co/image/ab67616d0000b2733668584f01372e797d9d2181,1,5,165326,https://p.scdn.co/mp3-preview/890d88bffce07ec201bdb789a3d6a2608986ebda?cid=9950ac751e34487dbbe027c4fd7f8e99,False,24,QMDA72137284,spotify:user:anyelostylemusic,2022-07-05T19:44:47Z
